user_id,age,gender,country,education_level,employment_status,preferred_category,skill_level,learning_goal,courses_viewed,courses_completed,avg_progress,avg_rating_given,total_watch_time_hours,sessions_per_week,avg_session_duration_min,last_activity_days_ago,completion_rate,dropout_rate,revisit_rate,diversity_score,engagement_score,preferred_course_length,preferred_content_type,time_of_day_preference
8043,24,Male,Colombia,Basic,Employed,Marketing,Intermediate,Hobby,45,32,87.62,4.43,117.67,5,27.03,70,0.7111111111111111,0.28888888888888886,0.6,0.33,0.6157161904761905,Medium,Text,Afternoon
8044,53,Male,Mexico,Master,Employed,Web Dev,Advanced,Career Change,28,22,91.84,3.59,42.82,9,66.34,49,0.7857142857142857,0.2142857142857143,0.19,0.17,0.6502514285714286,Short,Video,Night
8045,61,Female,Spain,University,Employed,Data Science,Beginner,Upskill,25,1,65.17,4.3,275.38,8,57.54,51,0.04,0.96,0.67,0.94,0.4477685714285714,Long,Video,Afternoon
8046,54,Other,Colombia,Master,Student,Web Dev,Intermediate,Career Change,26,2,76.98,3.39,80.22,1,103.75,84,0.07692307692307693,0.9230769230769231,0.64,0.96,0.3264654945054945,Long,Video,Afternoon
8047,34,Male,Mexico,Basic,Employed,Data Science,Intermediate,Upskill,36,33,10.17,4.9,162.92,13,38.74,81,0.9166666666666666,0.08333333333333337,0.16,0.4,0.6059114285714285,Long,Text,Night
8048,19,Other,Argentina,Basic,Employed,AI,Advanced,Hobby,40,23,68.29,2.95,170.14,7,30.55,61,0.575,0.42500000000000004,0.18,0.6,0.49507999999999996,Short,Video,Morning
8049,29,Female,Spain,Basic,Student,Web Dev,Advanced,Upskill,8,3,89.86,3.01,238.34,11,28.48,70,0.375,0.625,0.48,0.89,0.6239342857142858,Long,Mixed,Afternoon
8050,41,Female,Chile,Basic,Unemployed,Data Science,Beginner,Hobby,37,18,94.25,4.67,199.69,11,48.28,2,0.4864864864864865,0.5135135135135135,0.55,0.4,0.6801602316602318,Long,Video,Night
8051,27,Male,Mexico,Intermediate,Student,Data Science,Advanced,Upskill,34,12,58.52,2.85,13.66,8,115.54,33,0.35294117647058826,0.6470588235294117,0.59,0.6,0.5123509243697479,Long,Text,Night
8052,63,Other,Chile,University,Employed,Data Science,Beginner,Career Change,22,1,96.78,2.56,264.63,2,41.82,24,0.045454545454545456,0.9545454545454546,0.42,0.9,0.3340535064935065,Medium,Video,Morning
8053,42,Female,Chile,Master,Employed,Data Science,Beginner,Career Change,34,5,75.88,3.42,46.03,3,13.46,82,0.14705882352941177,0.8529411764705882,0.36,0.35,0.33216336134453783,Long,Text,Afternoon
8054,51,Male,Mexico,Master,Student,Marketing,Advanced,Hobby,14,3,40.5,3.25,195.95,1,110.74,79,0.21428571428571427,0.7857142857142857,0.14,0.37,0.19471428571428573,Short,Mixed,Afternoon
8055,35,Other,Spain,University,Employed,AI,Advanced,Hobby,25,23,35.4,4.75,295.0,2,47.62,39,0.92,0.07999999999999996,0.76,0.39,0.5416571428571428,Long,Text,Night
8056,28,Other,Chile,Intermediate,Employed,Cybersecurity,Advanced,Upskill,14,10,41.27,2.99,163.44,12,28.9,9,0.7142857142857143,0.2857142857142857,0.47,0.98,0.6479685714285714,Short,Video,Morning
8057,43,Male,Spain,University,Student,Web Dev,Intermediate,Career Change,23,18,85.43,3.81,6.39,4,7.51,74,0.782608695652174,0.21739130434782605,0.98,0.33,0.687356894409938,Short,Text,Morning
8058,25,Male,Argentina,University,Unemployed,AI,Intermediate,Hobby,24,7,37.86,2.53,209.51,10,66.51,28,0.2916666666666667,0.7083333333333333,0.31,0.16,0.4395057142857143,Short,Text,Night
8059,25,Female,Argentina,Intermediate,Unemployed,Marketing,Advanced,Career Change,48,24,79.01,3.74,238.38,5,106.5,89,0.5,0.5,0.9,0.99,0.5951628571428571,Long,Video,Morning
8060,62,Female,Mexico,Basic,Student,Data Science,Intermediate,Upskill,1,0,98.11,3.11,280.54,1,90.02,36,0.0,1.0,0.46,0.24,0.30964857142857144,Short,Mixed,Night
8061,29,Female,Colombia,University,Unemployed,AI,Intermediate,Career Change,4,0,33.7,3.8,41.31,5,83.87,39,0.0,1.0,0.67,0.27,0.3085428571428572,Short,Video,Morning
8062,37,Other,Mexico,Master,Student,Data Science,Intermediate,Career Change,27,9,71.16,2.71,14.78,13,89.02,68,0.3333333333333333,0.6666666666666667,0.67,0.93,0.6548914285714286,Short,Video,Morning
8063,19,Male,Chile,University,Unemployed,Data Science,Beginner,Career Change,38,9,49.5,4.0,182.35,13,8.16,64,0.23684210526315788,0.7631578947368421,0.55,0.65,0.558624060150376,Medium,Mixed,Night
8064,33,Other,Colombia,Basic,Employed,Cybersecurity,Advanced,Career Change,7,3,69.0,2.64,260.59,12,44.93,75,0.42857142857142855,0.5714285714285714,0.71,0.33,0.6657142857142857,Medium,Mixed,Afternoon
8065,35,Male,Colombia,Basic,Unemployed,Marketing,Advanced,Career Change,8,7,16.74,4.08,172.57,1,53.97,68,0.875,0.125,0.98,0.23,0.5134085714285714,Long,Mixed,Night
8066,48,Other,Chile,University,Employed,Data Science,Intermediate,Upskill,3,2,43.57,4.15,265.05,5,81.75,84,0.6666666666666666,0.33333333333333337,0.82,0.74,0.5582828571428571,Long,Video,Afternoon
8067,34,Other,Colombia,Intermediate,Unemployed,Marketing,Beginner,Upskill,13,2,53.61,3.65,120.64,8,117.49,23,0.15384615384615385,0.8461538461538461,0.67,0.91,0.4588024175824176,Short,Mixed,Night
8068,35,Male,Spain,Basic,Student,Cybersecurity,Intermediate,Career Change,7,5,31.35,4.21,289.95,13,33.91,1,0.7142857142857143,0.2857142857142857,0.31,0.45,0.6175571428571428,Long,Text,Morning
8069,19,Female,Argentina,University,Unemployed,AI,Intermediate,Career Change,4,0,20.99,3.37,94.4,9,22.99,85,0.0,1.0,0.64,0.32,0.36283714285714286,Medium,Video,Afternoon
8070,19,Female,Colombia,Master,Unemployed,Web Dev,Beginner,Hobby,2,1,65.93,2.68,45.65,10,60.85,48,0.5,0.5,0.69,0.83,0.6341457142857143,Short,Mixed,Night
8071,21,Other,Argentina,Master,Employed,Marketing,Beginner,Career Change,15,10,42.69,4.2,47.86,6,52.58,85,0.6666666666666666,0.33333333333333337,0.11,0.84,0.43595142857142855,Short,Video,Afternoon
8072,63,Male,Chile,Master,Unemployed,AI,Beginner,Hobby,10,0,13.99,4.96,149.47,1,32.04,81,0.0,1.0,0.86,0.13,0.22140857142857145,Short,Mixed,Morning
8073,39,Other,Spain,Master,Employed,AI,Beginner,Upskill,4,0,54.97,4.24,241.42,11,18.5,81,0.0,1.0,0.28,0.56,0.40165428571428574,Short,Video,Afternoon
8074,25,Male,Mexico,Intermediate,Student,AI,Beginner,Career Change,46,26,57.62,2.56,183.64,7,57.97,58,0.5652173913043478,0.4347826086956522,0.92,0.18,0.6188052173913043,Short,Mixed,Afternoon
8075,49,Other,Spain,Master,Unemployed,Cybersecurity,Intermediate,Career Change,41,6,35.17,4.62,9.35,1,12.11,29,0.14634146341463414,0.8536585365853658,0.62,0.83,0.25967101045296165,Long,Mixed,Morning
8076,39,Male,Colombia,Master,Employed,Marketing,Intermediate,Career Change,32,16,53.96,4.09,125.25,1,79.51,1,0.5,0.5,0.6,0.53,0.39934857142857144,Medium,Video,Night
8077,48,Female,Colombia,Master,Student,Marketing,Beginner,Upskill,4,1,55.97,4.05,198.97,12,15.92,78,0.25,0.75,0.14,0.81,0.47208285714285714,Short,Mixed,Afternoon
8078,38,Other,Spain,Master,Student,Marketing,Intermediate,Hobby,44,26,16.72,3.37,197.61,11,39.34,83,0.5909090909090909,0.40909090909090906,0.85,0.84,0.6164270129870131,Long,Mixed,Morning
8079,57,Other,Mexico,Basic,Unemployed,Cybersecurity,Intermediate,Career Change,20,4,99.38,4.92,192.0,10,117.47,29,0.2,0.8,0.34,0.2,0.5410457142857142,Medium,Text,Morning
8080,53,Female,Colombia,Basic,Student,Web Dev,Advanced,Hobby,15,6,28.83,3.2,152.69,4,13.81,76,0.4,0.6,0.5,0.64,0.3633742857142857,Short,Text,Morning
8081,64,Male,Mexico,Basic,Unemployed,Data Science,Beginner,Hobby,16,9,44.6,4.77,45.9,11,44.73,46,0.5625,0.4375,0.31,0.86,0.5556642857142857,Medium,Mixed,Afternoon
8082,60,Male,Argentina,Intermediate,Student,Web Dev,Advanced,Hobby,36,14,25.21,2.6,76.74,8,108.98,36,0.3888888888888889,0.6111111111111112,0.21,0.29,0.3805152380952381,Long,Video,Afternoon
8083,35,Other,Spain,Master,Unemployed,Web Dev,Advanced,Upskill,34,30,68.42,4.91,13.76,10,12.83,52,0.8823529411764706,0.11764705882352944,1.0,0.31,0.8158315966386555,Medium,Text,Afternoon
8084,24,Male,Mexico,University,Unemployed,Web Dev,Intermediate,Career Change,48,30,63.2,2.74,233.54,8,30.64,64,0.625,0.375,0.85,0.72,0.6553285714285715,Short,Text,Morning
8085,25,Male,Mexico,Basic,Employed,AI,Advanced,Hobby,13,2,75.58,4.46,13.87,7,27.21,57,0.15384615384615385,0.8461538461538461,0.15,0.86,0.37731384615384617,Long,Text,Morning
8086,28,Other,Colombia,Basic,Employed,Marketing,Advanced,Career Change,13,12,13.93,2.58,206.65,11,37.67,13,0.9230769230769231,0.07692307692307687,0.47,0.93,0.6344973626373627,Medium,Text,Night
8087,33,Other,Colombia,Master,Employed,Web Dev,Beginner,Hobby,39,25,72.91,3.22,113.34,1,8.89,4,0.6410256410256411,0.3589743589743589,0.46,0.14,0.45155626373626373,Long,Video,Night
8088,61,Other,Mexico,Basic,Student,Marketing,Advanced,Career Change,4,2,19.26,3.35,7.57,8,36.49,82,0.5,0.5,0.25,0.64,0.40994857142857144,Medium,Mixed,Morning
8089,24,Female,Spain,Master,Unemployed,Data Science,Intermediate,Career Change,45,23,18.89,4.16,102.21,3,103.41,10,0.5111111111111111,0.48888888888888893,0.43,0.5,0.3413990476190476,Short,Video,Afternoon
8090,60,Male,Colombia,Master,Student,AI,Intermediate,Career Change,35,11,43.13,4.24,99.47,8,46.68,69,0.3142857142857143,0.6857142857142857,0.73,0.86,0.4979742857142857,Medium,Video,Night
8091,18,Male,Colombia,Basic,Student,Web Dev,Intermediate,Upskill,29,19,72.76,4.07,67.0,1,32.75,50,0.6551724137931034,0.3448275862068966,0.17,0.32,0.3975002955665024,Short,Video,Night
8092,29,Female,Colombia,Intermediate,Unemployed,Data Science,Advanced,Upskill,49,40,51.08,3.54,164.46,7,81.36,61,0.8163265306122449,0.18367346938775508,0.0,0.55,0.49705795918367346,Short,Mixed,Afternoon
8093,28,Male,Spain,Basic,Employed,Cybersecurity,Intermediate,Upskill,37,13,67.28,3.01,72.57,12,34.14,44,0.35135135135135137,0.6486486486486487,0.92,0.2,0.6811082625482625,Short,Video,Morning
8094,55,Other,Colombia,University,Employed,AI,Advanced,Hobby,36,0,58.58,4.4,133.96,7,79.02,43,0.0,1.0,0.9,0.81,0.44716,Medium,Video,Night
8095,42,Female,Colombia,Basic,Employed,Marketing,Intermediate,Hobby,5,3,41.04,2.97,109.67,1,104.54,48,0.6,0.4,0.61,0.86,0.4055085714285714,Medium,Mixed,Afternoon
8096,38,Female,Colombia,University,Student,Marketing,Intermediate,Upskill,21,0,90.27,3.23,204.92,10,89.81,0,0.0,1.0,0.43,0.34,0.4808257142857143,Medium,Mixed,Afternoon
8097,52,Male,Mexico,Master,Employed,Web Dev,Intermediate,Hobby,7,6,73.57,2.59,15.84,8,58.76,12,0.8571428571428571,0.1428571428571429,0.42,0.77,0.6597114285714285,Long,Text,Morning
8098,55,Other,Mexico,Master,Student,Cybersecurity,Intermediate,Upskill,8,3,44.03,4.73,249.37,12,28.43,20,0.375,0.625,0.61,0.43,0.5797028571428571,Long,Text,Afternoon
8099,26,Other,Spain,Intermediate,Student,AI,Intermediate,Hobby,15,4,54.97,4.24,100.5,7,7.58,33,0.26666666666666666,0.7333333333333334,0.22,0.26,0.38393999999999995,Medium,Video,Night
8100,52,Other,Argentina,Intermediate,Student,Web Dev,Beginner,Career Change,28,6,48.93,4.01,190.41,3,92.05,89,0.21428571428571427,0.7857142857142857,0.38,0.33,0.3024314285714286,Short,Text,Afternoon
8101,29,Female,Argentina,Master,Unemployed,Marketing,Intermediate,Upskill,16,0,56.97,2.96,171.42,11,83.36,70,0.0,1.0,0.3,0.76,0.4096542857142857,Long,Text,Night
8102,44,Male,Spain,University,Unemployed,Data Science,Intermediate,Upskill,16,0,99.45,3.29,103.52,9,58.04,58,0.0,1.0,0.85,0.91,0.5617571428571428,Short,Text,Morning
8103,59,Male,Mexico,Master,Employed,AI,Intermediate,Upskill,48,40,79.36,3.62,121.2,8,96.68,20,0.8333333333333334,0.16666666666666663,0.49,0.84,0.6781485714285713,Short,Video,Morning
8104,49,Male,Argentina,University,Employed,Data Science,Advanced,Upskill,24,1,76.72,4.75,283.8,10,92.88,77,0.041666666666666664,0.9583333333333334,0.58,0.3,0.49622571428571427,Medium,Video,Morning
8105,50,Other,Chile,University,Unemployed,Cybersecurity,Intermediate,Career Change,45,1,78.49,2.87,245.97,11,38.4,67,0.022222222222222223,0.9777777777777777,0.49,0.15,0.4973609523809524,Medium,Text,Night
8106,64,Female,Spain,Master,Unemployed,AI,Intermediate,Hobby,17,11,51.34,4.46,70.66,9,37.91,23,0.6470588235294118,0.3529411764705882,0.41,0.97,0.5716547899159664,Short,Video,Morning
8107,58,Male,Chile,Master,Unemployed,AI,Intermediate,Hobby,43,8,11.68,3.98,8.82,11,93.75,17,0.18604651162790697,0.813953488372093,0.86,0.15,0.48688823920265784,Medium,Mixed,Morning
8108,26,Male,Spain,Intermediate,Unemployed,Web Dev,Beginner,Upskill,2,0,75.47,2.51,235.09,10,97.17,87,0.0,1.0,0.89,0.44,0.5432257142857143,Short,Text,Afternoon
8109,53,Male,Chile,Master,Employed,Web Dev,Intermediate,Hobby,6,1,13.41,2.71,135.4,10,25.42,88,0.16666666666666666,0.8333333333333334,0.94,0.73,0.47910571428571425,Medium,Video,Afternoon
8110,47,Male,Argentina,Intermediate,Unemployed,Marketing,Beginner,Hobby,21,10,21.14,3.32,55.36,2,75.03,34,0.47619047619047616,0.5238095238095238,0.75,0.5,0.3779942857142857,Medium,Text,Afternoon
8111,37,Female,Mexico,Intermediate,Student,Cybersecurity,Intermediate,Hobby,27,23,69.01,2.87,223.31,1,119.72,80,0.8518518518518519,0.14814814814814814,0.28,0.95,0.4710041269841269,Long,Mixed,Night
8112,48,Male,Mexico,Basic,Unemployed,Marketing,Intermediate,Hobby,21,0,68.92,2.82,149.2,1,91.73,76,0.0,1.0,0.06,0.67,0.17126857142857146,Long,Text,Night
8113,38,Other,Argentina,Basic,Unemployed,Marketing,Beginner,Career Change,30,15,26.55,2.61,209.17,8,81.22,5,0.5,0.5,0.1,0.43,0.3945285714285714,Long,Video,Night
8114,27,Female,Spain,Master,Unemployed,Marketing,Advanced,Hobby,24,15,48.3,3.63,214.71,3,100.97,3,0.625,0.375,0.94,0.66,0.5363857142857142,Long,Video,Morning
8115,47,Female,Argentina,Basic,Employed,Marketing,Beginner,Career Change,29,21,89.55,4.93,234.23,10,85.15,10,0.7241379310344828,0.27586206896551724,0.35,1.0,0.6806270935960591,Long,Mixed,Night
8116,38,Female,Mexico,Intermediate,Student,Cybersecurity,Advanced,Hobby,49,1,82.85,4.02,63.07,4,56.08,80,0.02040816326530612,0.9795918367346939,0.21,0.86,0.29953673469387754,Long,Text,Afternoon
8117,62,Male,Chile,University,Student,Cybersecurity,Intermediate,Career Change,39,22,45.99,4.37,129.92,13,115.52,28,0.5641025641025641,0.4358974358974359,0.94,0.99,0.7277821978021979,Medium,Video,Afternoon
8118,29,Female,Spain,Master,Student,Marketing,Beginner,Hobby,33,29,10.19,3.28,277.93,1,88.29,79,0.8787878787878788,0.12121212121212122,0.54,0.5,0.41344493506493507,Short,Video,Afternoon
8119,19,Female,Mexico,University,Unemployed,Web Dev,Advanced,Career Change,2,1,74.77,3.64,271.88,3,16.81,49,0.5,0.5,0.63,0.75,0.4898257142857143,Long,Mixed,Afternoon
8120,22,Other,Chile,University,Unemployed,Web Dev,Intermediate,Career Change,43,2,42.34,3.99,159.61,12,66.03,85,0.046511627906976744,0.9534883720930233,0.01,0.99,0.3577763455149502,Medium,Mixed,Morning
8121,21,Male,Spain,University,Student,Web Dev,Advanced,Upskill,17,6,55.9,3.79,221.88,4,82.92,72,0.35294117647058826,0.6470588235294117,0.71,0.31,0.44539663865546214,Medium,Video,Morning
8122,51,Female,Argentina,Intermediate,Unemployed,AI,Beginner,Career Change,14,8,82.58,4.82,18.02,11,7.83,40,0.5714285714285714,0.4285714285714286,0.1,0.8,0.592302857142857,Short,Video,Afternoon
8123,29,Female,Colombia,Basic,Student,Cybersecurity,Advanced,Upskill,27,0,22.68,4.07,284.4,5,21.6,87,0.0,1.0,0.96,0.16,0.34450285714285717,Short,Video,Afternoon
8124,37,Other,Spain,Intermediate,Unemployed,Marketing,Intermediate,Upskill,23,2,77.09,3.76,174.6,10,54.06,57,0.08695652173913043,0.9130434782608696,0.38,0.35,0.47055267080745344,Short,Text,Night
8125,64,Female,Chile,Basic,Unemployed,Marketing,Advanced,Upskill,17,8,20.65,4.32,133.88,13,87.3,26,0.47058823529411764,0.5294117647058824,0.28,0.19,0.5170478991596639,Long,Text,Morning
8126,58,Female,Spain,Basic,Unemployed,Cybersecurity,Advanced,Hobby,10,7,81.35,2.93,112.43,6,76.18,48,0.7,0.30000000000000004,0.0,0.86,0.5012714285714286,Medium,Mixed,Morning
8127,52,Female,Mexico,Intermediate,Employed,AI,Advanced,Hobby,30,4,36.16,3.02,299.44,12,13.18,11,0.13333333333333333,0.8666666666666667,0.19,0.12,0.4074628571428571,Short,Mixed,Afternoon
8128,43,Female,Mexico,University,Employed,AI,Beginner,Upskill,34,0,68.91,3.15,64.97,4,33.23,83,0.0,1.0,0.1,0.95,0.2435342857142857,Long,Text,Morning
8129,43,Female,Mexico,Basic,Unemployed,Data Science,Advanced,Upskill,2,0,23.42,4.97,103.99,3,70.11,48,0.0,1.0,0.95,0.72,0.3011257142857143,Short,Video,Afternoon
8130,29,Female,Spain,Basic,Student,Cybersecurity,Beginner,Hobby,21,3,78.51,4.47,26.96,8,101.86,57,0.14285714285714285,0.8571428571428572,0.79,0.11,0.5293057142857143,Long,Mixed,Morning
8131,23,Female,Chile,Intermediate,Employed,AI,Advanced,Hobby,5,1,73.56,3.89,27.81,9,101.45,71,0.2,0.8,0.07,0.81,0.4139771428571428,Long,Video,Afternoon
8132,33,Male,Chile,University,Employed,Web Dev,Intermediate,Hobby,45,12,81.52,4.6,123.52,9,94.7,54,0.26666666666666666,0.7333333333333334,0.91,0.99,0.6178971428571428,Short,Video,Afternoon
8133,34,Female,Chile,University,Student,Marketing,Beginner,Hobby,30,28,14.09,3.04,52.47,4,23.58,38,0.9333333333333333,0.06666666666666665,0.9,0.24,0.5738942857142857,Long,Video,Afternoon
8134,58,Female,Spain,Basic,Unemployed,AI,Beginner,Career Change,33,25,25.88,3.88,250.47,3,108.88,60,0.7575757575757576,0.24242424242424243,0.57,0.9,0.4573184415584416,Medium,Mixed,Afternoon
8135,39,Other,Argentina,Master,Unemployed,AI,Beginner,Career Change,22,6,82.67,2.64,269.56,10,89.9,61,0.2727272727272727,0.7272727272727273,0.76,0.53,0.6134438961038962,Medium,Text,Night
8136,58,Other,Spain,University,Unemployed,Marketing,Advanced,Hobby,25,16,12.09,2.9,219.21,10,81.52,83,0.64,0.36,0.82,0.53,0.5944657142857143,Short,Text,Night
8137,64,Male,Spain,Intermediate,Student,Marketing,Advanced,Career Change,1,0,22.54,2.63,254.3,1,58.39,66,0.0,1.0,0.51,0.84,0.16850857142857145,Medium,Text,Afternoon
8138,18,Other,Chile,Basic,Employed,Web Dev,Advanced,Upskill,5,3,83.11,4.25,146.76,10,35.83,51,0.6,0.4,0.49,0.75,0.6585057142857144,Long,Video,Morning
8139,22,Male,Chile,Intermediate,Student,AI,Beginner,Upskill,22,9,45.89,4.3,142.43,10,23.7,39,0.4090909090909091,0.5909090909090908,0.77,0.66,0.5827929870129871,Medium,Mixed,Morning
8140,45,Female,Chile,University,Employed,Marketing,Beginner,Upskill,1,0,23.26,2.9,250.3,12,73.49,36,0.0,1.0,0.07,0.74,0.31766285714285714,Long,Mixed,Night
8141,48,Male,Argentina,Master,Employed,Web Dev,Advanced,Career Change,11,9,14.84,3.7,285.82,6,45.82,26,0.8181818181818182,0.18181818181818177,0.21,0.45,0.445705974025974,Medium,Text,Morning
8142,18,Other,Spain,Basic,Employed,AI,Intermediate,Career Change,45,33,12.13,3.83,79.15,11,38.89,85,0.7333333333333333,0.2666666666666667,0.83,0.46,0.6459742857142857,Medium,Video,Afternoon
8143,58,Male,Argentina,Master,Student,Cybersecurity,Beginner,Career Change,4,1,27.83,2.53,105.08,1,84.64,41,0.25,0.75,0.75,0.87,0.30208857142857143,Short,Text,Afternoon
8144,34,Female,Spain,University,Unemployed,AI,Intermediate,Hobby,32,23,80.89,3.59,284.4,9,85.81,85,0.71875,0.28125,0.69,0.16,0.7082621428571428,Long,Mixed,Afternoon
8145,31,Other,Colombia,Master,Employed,Web Dev,Advanced,Hobby,38,36,74.32,4.53,195.49,13,14.93,47,0.9473684210526315,0.052631578947368474,0.36,0.51,0.783421954887218,Short,Text,Night
8146,27,Other,Mexico,Basic,Employed,Data Science,Advanced,Upskill,9,6,44.54,3.16,21.8,2,74.4,13,0.6666666666666666,0.33333333333333337,0.18,0.12,0.36793714285714285,Medium,Mixed,Morning
8147,47,Female,Colombia,University,Unemployed,Web Dev,Advanced,Career Change,7,1,91.76,3.83,147.64,6,107.64,40,0.14285714285714285,0.8571428571428572,0.01,0.71,0.3569485714285714,Medium,Text,Morning
8148,45,Male,Argentina,Intermediate,Student,Web Dev,Advanced,Career Change,3,1,74.43,3.13,44.18,10,12.07,43,0.3333333333333333,0.6666666666666667,0.23,0.67,0.5091457142857143,Medium,Mixed,Night
8149,56,Male,Chile,Basic,Student,Web Dev,Beginner,Upskill,44,35,18.56,4.79,51.42,1,107.04,60,0.7954545454545454,0.20454545454545459,0.96,0.47,0.489184935064935,Long,Mixed,Morning
8150,27,Female,Mexico,University,Unemployed,Web Dev,Beginner,Career Change,28,23,57.5,3.63,153.26,1,32.81,8,0.8214285714285714,0.1785714285714286,0.25,0.61,0.43285714285714283,Short,Mixed,Night
8151,53,Female,Chile,Intermediate,Unemployed,Web Dev,Advanced,Career Change,9,8,78.06,4.19,65.35,1,22.87,60,0.8888888888888888,0.11111111111111116,0.62,0.74,0.5682152380952382,Medium,Text,Night
8152,21,Male,Mexico,Intermediate,Employed,Data Science,Intermediate,Career Change,33,7,68.91,3.35,216.97,12,93.03,7,0.21212121212121213,0.7878787878787878,0.21,0.15,0.5005992207792207,Short,Mixed,Afternoon
8153,51,Other,Spain,Master,Student,Cybersecurity,Beginner,Career Change,22,17,61.95,3.24,199.17,7,36.3,15,0.7727272727272727,0.2272727272727273,0.76,0.92,0.6577181818181819,Medium,Mixed,Morning
8154,51,Other,Mexico,Basic,Unemployed,Marketing,Advanced,Hobby,15,5,93.73,3.77,65.43,2,72.25,37,0.3333333333333333,0.6666666666666667,0.4,0.86,0.4103171428571429,Medium,Mixed,Morning
8155,51,Male,Colombia,University,Student,Data Science,Beginner,Upskill,13,0,71.92,3.45,238.52,4,28.38,53,0.0,1.0,0.88,0.22,0.4055542857142857,Long,Mixed,Night
8156,39,Female,Spain,University,Student,Data Science,Beginner,Hobby,1,0,42.22,3.58,271.58,6,106.23,21,0.0,1.0,0.69,0.2,0.35101142857142853,Long,Mixed,Night
8157,39,Other,Spain,Basic,Unemployed,Cybersecurity,Beginner,Upskill,9,3,19.82,4.21,116.06,8,16.21,44,0.3333333333333333,0.6666666666666667,0.79,0.56,0.4690685714285714,Long,Text,Morning
8158,56,Male,Spain,University,Employed,Data Science,Intermediate,Upskill,29,4,47.38,4.84,248.25,9,32.74,31,0.13793103448275862,0.8620689655172413,0.24,0.92,0.3769964532019705,Short,Mixed,Night
